"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"478",3.2071897125235,1.0648075477666,0.222254475583733,4.79093860751273,1.66002918073284e-06,1.10761691797969e-05
"641654",1.08470485582769,1.08185063683159,0.226034504676514,4.78621898183141,1.6995262160797e-06,1.13167155029544e-05
"105374897",8.06370736373145,1.07991501068529,0.225790674491035,4.78281493741748,1.72857256418035e-06,1.14935087894605e-05
"107985021",8.16962614827532,1.34219694014816,0.280846743081472,4.77910808372378,1.76074527787397e-06,1.16849151527217e-05
"90019",0.628798577347368,1.62402133403002,0.339826458535665,4.77897259980296,1.76193201023688e-06,1.16905425382166e-05
"101060264",1.34883800897027,1.10469100875849,0.231166356437415,4.77877069043811,1.76370200355415e-06,1.1700036993589e-05
"107984120",225.45339555989,1.30915405628935,0.274093685662331,4.77630140630878,1.78548713483515e-06,1.18263676652641e-05
"107985788",0.686393243825037,1.28361625942585,0.269129955040716,4.76950348849743,1.84680545248192e-06,1.21841542361211e-05
"105375587",2.12729072658325,1.5893861481743,0.333242882487683,4.76945264759871,1.8472715802656e-06,1.21841542361211e-05
"100847081",1.26679467058467,1.49543284232635,0.314725982760619,4.75153919358408,2.0187401814165e-06,1.3204075989481e-05
"28913",1.45677249821634,1.1751302186883,0.247738542601805,4.74342912631525,2.10130481881549e-06,1.37077368605867e-05
"79865",3.32820926229848,1.07470321826655,0.22669808186394,4.7406806860923,2.1300140053737e-06,1.38845208370686e-05
"107984442",1.2917341606097,1.05045987161669,0.221984436706493,4.73213296932883,2.22172789518258e-06,1.44115804388826e-05
"406934",0.719427825339995,1.30764356231339,0.276588073023943,4.7277655468542,2.2700408244536e-06,1.47067721243676e-05
"107986244",1.486920899193,1.1447609080883,0.243033947348664,4.71029220640518,2.47361884233685e-06,1.59098099555098e-05
"100847080",1.25609651603677,1.39559066823607,0.296437098284034,4.70788128852507,2.5030479097757e-06,1.60792405656086e-05
"101929310",1.40951619832239,1.72529939490219,0.366657988080011,4.7054733593468,2.53277580136167e-06,1.62490351606599e-05
"107987044",5.70843069288667,1.05739752858441,0.224934670591709,4.70090949431156,2.59005299890639e-06,1.65733615685631e-05
"349334",0.677952105445456,1.22223014562715,0.260054808518197,4.69989442837634,2.60296018713241e-06,1.66497781460153e-05
"84152",3.92967067287858,1.02586240341744,0.21832960862442,4.69868658621641,2.61839908683986e-06,1.67354903283448e-05
"100528017",5.85232239920345,1.12837790541954,0.240563448719116,4.69056255814256,2.72454909080011e-06,1.73311455436721e-05
"105376455",4.07627376001324,1.51487018621481,0.323307275644224,4.68554313600357,2.79218481405953e-06,1.77189234550166e-05
"440346",1.0188867250738,1.24891109501595,0.26673805577507,4.68216314836272,2.83863410018398e-06,1.80037537517458e-05
"105378050",4.08000072471099,1.00438576096156,0.214583813278066,4.68062220359575,2.86005566882023e-06,1.81296217992868e-05
"346528",1.4592547458355,1.25692567963337,0.269058896057253,4.67156335676747,2.98915866890319e-06,1.89132520178181e-05
